Date,RIPLEY CC Equity,ECL CC Equity,IAM CC Equity,FALAB CC Equity,QUINENC CC Equity,ENELCHIL CC Equity,CHILE CC Equity,CMPC CC Equity,COLBUN CC Equity,COPEC CC Equity,ENTEL CC Equity,ANDINAB CC Equity,CONCHA CC Equity,CAP CC Equity,ITAUCORP CC Equity,BSAN CC Equity,SONDA CC Equity,SECUR CC Equity,BCI CC Equity,VAPORES CC Equity,AGUAS/A CC Equity,PARAUCO CC Equity,CENCOSUD CC Equity,SMU CC Equity,CCU CC Equity,SQM/B CC Equity,ENELAM CC Equity
3-04-2018,630.05,1308.2,1117.3,5797.8,2030,76.39,99.2,2296.6,142.98,9527.7,7153.6,2940.1,1304,6538.5,5.398,51.55,1173.9,304,39028.24,23.978,392.64,1809.7,1838.8,183.69,8845.2,29107,141.91
4-04-2018,627.68,1291.9,1120,5792.1,2030,75.96,98.809,2282.9,142.27,9598.5,7120,2945.6,1328.3,6367.2,5.435,51.45,1198.7,308,39036.84,23.913,392.32,1799.8,1840,185.94,8897.7,29547.37,142
5-04-2018,640,1287.2,1112.1,5837.8,2030,76.5,98.985,2312.2,143.69,9774.2,7123.4,2988,1325,6751.1,5.559,51.76,1200.1,310.01,38703.09,24.55,394.38,1852.4,1834.2,191,8821.1,30768.99,143.01
6-04-2018,643.97,1263.7,1119.3,5822.4,2030,75.6,98.701,2318.9,145.78,9704.1,7153,2992.9,1318.8,6497.8,5.537,51.28,1182.8,308.73,38161.19,23.66,396.06,1831.7,1829.3,189.98,8812.7,30609.39,143.6
9-04-2018,651.56,1260,1129.8,5831.1,2049.9,76.41,99.669,2328.1,145.06,9593,7063.3,2996.2,1310.5,6709.3,5.573,51.46,1181.6,308.9,38682.45,23.482,395.73,1828.2,1837.5,189.53,8852.9,30821.2,143.98
10-04-2018,652.25,1268.8,1143.2,5910.6,2048.9,76.65,99.552,2329,146.21,9574.3,7097.6,2995,1309,6834,5.579,51.47,1177.8,309.94,39089.31,24.081,402.48,1839.2,1846,189.5,8788,31368.96,143.81
11-04-2018,652.04,1277,1145.9,5906.1,2048.9,77.58,99.523,2341.3,146.72,9669,7123.5,3007.2,1316.5,6814.4,5.565,51.95,1174,309.9,38430.42,24.035,403.32,1856.2,1843.7,189,8782.5,31218.23,142.74
12-04-2018,649.07,1281.6,1141.2,5920.2,2048.9,77.83,98.505,2368.1,147.12,9670.6,7147.8,3001.4,1339.4,6968.5,5.605,52.08,1166.9,312,38672.99,24.391,399.92,1864.6,1856.6,188,8735.2,31532.5,143.33
13-04-2018,655,1291.6,1130,5954.4,2040,76.89,98.271,2371.2,147.55,9671,7150.9,3048.9,1368.7,6964,5.527,51.95,1152.7,324.02,38783.95,24.362,395.84,1913.5,1846.8,188,8818.4,31125.62,142.53
16-04-2018,648.93,1260.8,1124.5,5963.9,2050,76.86,98.31,2375.8,147.81,9608.3,7150.3,3056.2,1391,6847.7,5.536,51.97,1161.7,325.11,38495.8,25.065,395,1876,1842.3,188.9,8832.3,31034,140.08
17-04-2018,648.74,1263.7,1133,5937.2,2020,76.76,98.183,2394.1,147.98,9762.9,7137.2,3045.9,1406,7056.4,5.576,52.14,1170.3,325.6,38616.22,25.225,395.83,1887.5,1844.5,187.14,8882.1,31365.02,139.64
18-04-2018,649.98,1285.6,1125.4,5963.3,2020,77.64,98.584,2413.9,149.18,9975.4,7188.9,3038.8,1397.6,7439.8,5.742,52.95,1168.6,313.99,39906.46,25.262,395.44,1890,1847.3,187.5,8732.3,32010.31,139.93
19-04-2018,652.95,1300.6,1133.1,5960.8,2022.4,77.8,99.298,2409.6,150.68,9998.7,7278.3,3044.4,1429.9,7378.6,5.685,52.98,1164.3,312,39548.64,25.037,399.98,1911.3,1843.8,186,8659.5,32951.15,139.46
20-04-2018,654.92,1282.1,1144.5,5957.5,2032.6,76.94,99.611,2391.7,151.4,9941.3,7355.3,3069.9,1414.8,7474.4,5.688,50.85,1164.8,314.85,39108.23,25.674,402.16,1924.2,1846.7,189.22,8671.8,33407.28,139.32
23-04-2018,658,1299,1159.2,5996.7,2048.2,76.93,99.718,2399.6,152.79,9996.4,7309.3,3074.7,1418.7,7285.5,5.701,50.41,1169,315.5,39553.8,25.955,404.11,1899.9,1847.5,188.9,8571.9,33288.08,140.08
24-04-2018,653.43,1291.9,1157.3,5969.6,2048,76.92,98.897,2420.8,152.32,9994.4,7314.5,3060.6,1405.4,7013.5,5.668,50.3,1140,312.9,39484.12,25.271,402.74,1899.8,1832.6,188.98,8412.2,32658.55,139.33
25-04-2018,650.11,1303.6,1155.9,5960.1,2048,76.36,99.444,2413.7,150.47,10001,7197.8,3042.9,1400.3,7092.8,5.665,50.28,1143.1,310,39494.45,25.393,401.99,1901.6,1813.2,188.99,8421.9,32721.6,138.93
26-04-2018,650.1,1315,1146.6,5933.2,2048,76.17,99.444,2468.7,152.27,10013,7220.5,3062.6,1394.5,7167.8,5.695,50.42,1136.6,311,39565.84,25.656,403.98,1909.7,1821.5,189.98,8499.2,32725.54,138.99
27-04-2018,652.77,1297.9,1162,5926.4,2040,76.81,99.229,2492.8,153.28,10049,7225.9,3049,1385.1,7165.5,5.686,50.69,1130,310.01,39535.73,25.674,405.02,1885,1817.3,189.98,8437.6,32780.71,139.89
30-04-2018,661.19,1320.8,1163,5937.3,2010,76.37,99.073,2501.4,152.62,10013,7241.6,3051.9,1352.7,7131.6,5.81,50.92,1129.9,312,39852.27,25.768,407.63,1900.2,1821.9,193.84,8489.2,33093.01,140.1
1-05-2018,661.19,1320.8,1163,5937.3,2010,76.37,99.073,2501.4,152.62,10013,7241.6,3051.9,1352.7,7131.6,5.81,50.92,1129.9,312,39852.27,25.768,407.63,1900.2,1821.9,193.84,8489.2,33093.01,140.1
2-05-2018,668.1,1348.8,1174.4,5947.2,2024.8,76.16,99.229,2485.8,152.79,9923.1,7283.7,3024.7,1397.3,7277,5.824,50.75,1131.9,314.44,39223.49,25.927,409.63,1899,1825.6,193.84,8466.4,33468.37,138.04
3-05-2018,661.61,1343.8,1175.6,5900.4,2090,74.78,98.173,2446.4,140.99,9859,7190.2,2957.7,1368.8,7081.3,5.757,50.43,1091.8,308.11,38857.92,25.534,408.5,1867.8,1811.2,191.1,8500.8,33233.89,135.51
4-05-2018,639.98,1311.3,1170,5901.5,2090,74.23,97.733,2422.2,138.82,9949.2,7094.3,2964.3,1375.1,7097.2,5.779,50.59,1089.7,311.61,38671.27,25.234,407.44,1879.7,1791.6,190.5,8520.9,33516.64,133.95
7-05-2018,659.8,1335.2,1169.7,5906,2090,74.99,99.034,2420.2,140.81,9792.4,7217.9,2963.9,1415.2,6993.4,5.749,50.79,1087.4,317.83,38822.66,24.831,408.61,1883,1796.5,192.79,8560.4,32858.54,134.66
8-05-2018,659.97,1335.9,1166.6,5930.3,2090,75.04,98.085,2406.4,142.55,9748.6,6978.1,2897.9,1430,7025.5,5.873,51.08,1100,321,38640.3,24.7,406.29,1883.9,1790.8,192,8501.2,32772.83,134.29
9-05-2018,667.98,1333.2,1171.2,5997.9,2038,74.87,98.202,2414.7,145,9861,6859.2,2918.8,1414.6,7144,6.016,51.5,1114.1,327,39330.15,24.381,404.93,1884.4,1756.2,194,8505.8,33352.11,133.24
10-05-2018,669.88,1339.5,1176,6073.2,2040,75.84,99.053,2478,147.35,9940.8,6848.8,2913.6,1418.1,7248.5,6.059,52,1115.9,327.41,39279.41,25,408.22,1913.7,1760.3,196.48,8505.6,34510.68,132.4
11-05-2018,665,1330,1172.2,6002.6,2010,75.11,97.928,2466.5,146.95,9999.9,6756.6,2885,1434.3,7285.7,6.093,51.98,1098.8,326.9,39190.81,25.093,407.69,1920,1745.7,195,8506.5,34918.54,132.9
14-05-2018,659.99,1346.9,1181,6074.2,2039.8,73.36,98.584,2484.8,146.21,9982.4,6679.9,2859.5,1417.2,7339.9,6.118,52.08,1086.2,323,39462.62,24.466,408.13,1928.4,1751.1,195,8453.6,34403.3,131.9
15-05-2018,646.22,1339.8,1176.8,6036.3,2060,72.95,98.124,2472.7,145.1,10037,6820.3,2878.3,1415.4,7326.9,6.178,52.07,1078.7,330.71,39277.68,24.269,406.3,1895.6,1769.3,197.99,8555.7,35680.08,133.37
16-05-2018,645,1345,1182.7,6067.7,2060,72.32,98.398,2523.5,144.51,10079,6770.7,2890.9,1415.1,7327.6,6.25,52.31,1091,329.99,39171.88,24.016,406.29,1909.3,1753.3,197.98,8456.1,36068.24,132.48
17-05-2018,646.02,1344.7,1180.3,5969.1,2060,72.26,98.016,2500.7,142.43,9910.8,6752.7,2869.7,1395.5,7300,6.194,52.63,1104.4,330,38829.54,24.156,404.51,1911.5,1755.2,197.94,8440.4,34234.83,134.19
18-05-2018,631,1330.7,1174.8,6053,2055,72.22,97.703,2495.3,140.18,9933,6841.6,2866.3,1368.6,7179.6,6.156,52.42,1104.2,327.84,38684.17,23.753,385.96,1898.5,1738.3,198.91,8425.4,34323.5,133.95
21-05-2018,631,1330.7,1174.8,6053,2055,72.22,97.703,2495.3,140.18,9933,6841.6,2866.3,1368.6,7179.6,6.156,52.42,1104.2,327.84,38684.17,23.753,385.96,1898.5,1738.3,198.91,8425.4,34323.5,133.95
22-05-2018,639.34,1366.7,1195.8,6062.5,2055,72.12,97.302,2501.1,140.8,9955.1,6764.9,2890.4,1360.6,7146.7,6.269,51.79,1096.6,333.9,38737.5,23.482,389.62,1897,1740.6,198.2,8365.6,33068.38,130.01
23-05-2018,645.29,1335.8,1196.3,5981.6,2050,72.35,97.009,2484.3,138.8,9893.2,6753.2,2849.6,1378.4,7018.7,6.232,51.16,1067,337.37,38600.74,23.538,386.45,1889.1,1734.9,197.9,8303.6,32682.2,129.24
24-05-2018,654.66,1333.3,1128.7,6000.2,2045,71.61,97.068,2447,140.67,9924.2,6742.5,2873.6,1390.4,6951.4,6.139,51.31,1055.2,336,38315.16,22.854,389.14,1880,1718.7,198,8317.1,31106.9,128.07
25-05-2018,649.45,1310.4,1101.8,6006.8,2039,71.2,96.813,2406.9,140.58,9792.7,6650.2,2859.5,1348,6923.5,6.07,52.29,1051.3,337.77,38494.94,23.557,386.38,1846.9,1739.3,199.9,8303.1,31652.69,128.48
28-05-2018,630.02,1333.9,1093.4,6045.6,2000,70.15,97.009,2435.7,139.34,10071,6686.6,2809.8,1387,6885.9,6.139,51.23,1040,337,38150.01,23.557,379.95,1838.8,1703.7,199.93,8258.2,31708.84,127.77
29-05-2018,629.39,1300.8,1084.5,5937.5,2000,69.38,95.258,2414.1,140.05,9921.4,6769.2,2725.6,1371.5,6710.8,6.011,50.68,1039.6,333,37999.48,23.322,376.09,1828.2,1656,195.79,8098.3,31510.82,125.86
30-05-2018,630.18,1272.8,1069.5,5916.4,1971,68.99,95.327,2414.3,141.56,9741.1,6733.2,2704.4,1374.1,6719,6.004,51.61,1044.5,329.93,37865.29,23.219,374.03,1825.6,1689.5,197.54,8082.1,31791.6,126.08
31-05-2018,632.77,1267.8,1033.1,5906.3,1930,68.19,95.806,2390,142.32,9632.7,6749.6,2728.9,1348.9,6574.1,6.03,50.65,1030.5,330,38217.1,22.807,366.44,1824.3,1673.4,197.53,8034.3,32411.27,122.04
1-06-2018,630,1259.9,1049.8,6004.4,1920,68.4,97.821,2426.5,143.68,9812.5,6692.2,2749.1,1344.3,6581.3,6.074,50.94,1046.2,329.9,37971.1,23.219,368.57,1813,1668,195.01,8202.2,31922.63,121.65
4-06-2018,639.42,1289.5,1068.6,6097.8,1920,69.48,98.74,2499.3,145.06,9946.6,6744.1,2829,1330.7,6795.2,6.061,51.52,1076.5,330,37942.71,23.622,375.55,1877.1,1715.5,197.01,8165.9,33259.51,123.12
5-06-2018,635.9,1254.4,1060,6008,1910,68.69,97.576,2443.7,143.25,9966.5,6711.4,2787.1,1351.1,6808.2,6.01,51.1,1065,329.99,37872.18,23.575,371.13,1889.2,1704.6,195.49,8060.4,32756.08,123.53
6-06-2018,635.1,1248,1048.6,6051.6,1880,68.23,97.772,2430.4,142.7,9962,6738.5,2738.3,1339.7,7155.3,6.068,50.67,1061.2,325,37647.67,23.313,372.64,1912.4,1695.3,197.45,8018.1,32192.56,121.46
7-06-2018,635.03,1223.1,1077.8,6018.1,1940.8,67.41,97.801,2399,146.15,10143,6723.4,2686.6,1353.2,7079,5.989,50.32,1050.7,321,37132.43,23.21,379.52,1893.4,1705.7,198.97,7943.4,32119.66,118.19
8-06-2018,635,1254.3,1074,6092.5,1974,68.41,98.642,2450.9,147.23,10236,6700.9,2727.3,1373.9,7166.2,6.031,50.19,1061,320.96,37691.54,23.529,383.4,1865,1727.4,199.5,8024.7,32282.21,120.36
11-06-2018,635.09,1250,1071.5,6079.4,2000,68.48,98.153,2434.3,146.91,10196,6697,2695.6,1389.2,7128.3,6.004,50.44,1060.3,325.31,37534.13,23.688,382.65,1851.4,1755.6,199.18,8034.9,32093.06,119.78
12-06-2018,641.08,1272.5,1076.6,6087.5,2000,67.94,98.701,2498,144.91,10208,6700,2719.4,1399,7178.6,6.081,50.53,1044.9,326,37709.61,23.866,383.43,1850.6,1763,199.46,8302.3,31639.88,120.63
13-06-2018,640,1260.6,1062.5,6079.5,2000,67.76,98.417,2455,143.79,10103,6662.8,2723.4,1377.4,7378.2,6.092,50.92,1047.3,323.02,37932.39,23.791,378.14,1847.7,1754.8,198.86,8274.2,31482.25,120.9
14-06-2018,648.33,1280.1,1064.8,6100.8,2000,68.03,98.721,2452.2,145.12,10082,6724,2681.5,1373.2,7249.2,6.067,50.77,1058.4,326.9,37744.01,23.707,378.47,1862.7,1725.9,197.02,8143.3,31533.48,119.23
15-06-2018,636.32,1254.9,1054.5,6063.6,1914.1,67.93,98.457,2435.4,141.35,10041,6655.1,2720.9,1342.3,7087.1,6.014,50.51,1026,323.37,37949.59,23.266,376.82,1840.1,1731.8,195.86,8042.6,31150.25,117.68
18-06-2018,637.1,1255.4,1042.8,6003.4,1905.3,67.78,98.3,2403.8,141.42,9984.5,6573,2664.1,1340.6,7193,6.042,50.84,1029.6,329,37344.04,23.247,370.14,1842.4,1683.6,195,7892.2,31018.23,119.37
19-06-2018,637,1249.3,1031.5,5960.4,1920,67.39,98.711,2448.4,141.27,9912.9,6471.4,2625.5,1334.3,7089.7,6.026,50.92,1021.9,328.92,37370.7,22.629,363.06,1803.7,1685.2,194.11,7967.4,30226.15,120.86
20-06-2018,631.11,1252.1,1045,5998.3,1900,66.51,98.408,2417.5,141.26,9916.3,6413.9,2631.2,1340.4,7140.5,5.979,50.91,1028.4,328,37076.52,22.62,368.78,1811.7,1686.1,194.45,7964.5,29894.15,120.49
21-06-2018,622,1228.5,1035.1,5948.6,1950,65.44,98.398,2413.7,139.84,9901.6,6200.4,2635.7,1345.4,7025,6.001,51.12,1012.2,322.3,36433.98,22.76,365.95,1778.5,1684.2,193.9,8085,30113.84,119.21
22-06-2018,625.02,1225.5,1032,5934.4,1907.5,65.42,98.691,2382.8,139.2,9889.6,6078.9,2639.4,1321,7032,5.991,50.57,1009.3,321.51,36971.58,22.657,364.22,1783.8,1669.1,195.81,8053.3,31047.79,118.03
25-06-2018,615.03,1201.4,1007.7,5900.6,1907.5,64.4,97.791,2345.1,135.97,9685.9,5979.3,2558,1282.6,6731,5.941,50.47,994.02,315,36130.34,21.926,360.63,1759.8,1629.4,192.7,8002,30335.51,116.52
26-06-2018,620,1209.4,1002.9,5924.1,1920,63.89,97.821,2372.3,137.99,9812.3,5918.9,2583.9,1291.1,6656.2,5.995,50.66,1003.2,305.23,36218.94,21.954,358.54,1779.6,1615.7,194.92,8003.5,30817.26,115.59
27-06-2018,611.17,1207,1021.6,5929.6,1930,63.03,97.42,2400.1,133.95,9935.1,6019.4,2512.3,1345,6613.7,5.934,50.38,990.17,307,36161.31,21.13,355.53,1770.9,1614.2,194,8030.1,30319.75,114.62
28-06-2018,602.14,1195.5,986.63,5878.9,1900,64.06,97.752,2376.1,131.87,9831.8,5984.6,2490.1,1328.2,6635.6,5.86,50.93,974.7,300.97,36774.61,21.008,352.72,1760.8,1604.4,192.57,8017.3,30557.17,113.14
29-06-2018,618.34,1200,994.93,5993.8,1920.6,64.49,98.476,2403.7,134.99,10048,6051.5,2533.4,1337.1,6481.5,5.917,51.27,969.99,298.84,37394.78,17.438,356.73,1832.3,1610.2,192.5,8175.9,30970.95,114.69
2-07-2018,618.34,1200,994.93,5993.8,1920.6,64.49,98.476,2403.7,134.99,10048,6051.5,2533.4,1337.1,6481.5,5.917,51.27,969.99,298.84,37394.78,17.438,356.73,1832.3,1610.2,192.5,8175.9,30970.95,114.69
3-07-2018,602,1184.7,986.68,6002.9,1948,63.2,97.293,2403.2,138.53,9980.6,5962.3,2474.5,1334.7,6095.4,5.85,51.55,960.41,295,37264.9,16.679,356.44,1799.5,1557.2,192.63,7913.7,30223.2,114.2
4-07-2018,606,1189,964.55,5951.2,1948,64.01,96.843,2407.4,136,9996.2,5960.1,2454.5,1340,6090.7,5.837,51.71,974.97,289.94,37305.33,17.325,357.91,1792.4,1544,192.51,8135.9,29886.27,113.31
5-07-2018,610.03,1202,1011.7,5914.2,1948,64.09,98.564,2408.1,137.82,10016,5994.4,2462.7,1351.2,6138.3,5.892,52.09,966.67,290,37329.41,17.813,362.72,1804.3,1543.8,192.99,8271.6,30929.57,111.8
6-07-2018,612,1202.5,994.33,5919.4,1929.2,65.28,98.369,2393.7,141.02,9989.9,6078.6,2464.5,1373.8,6214.4,5.966,51.83,966.45,290.3,36933.74,18.544,361.7,1783.7,1534.6,191.52,8320.7,31313.79,111.41
9-07-2018,624.66,1217.1,1025.7,5929.5,2000,66.61,98.818,2441.1,144.44,10122,6089,2462.6,1364.8,6157.9,5.987,51.82,959.9,293,37366.4,19.04,365.08,1818.1,1520.3,192.81,8300,31359.11,112.98
10-07-2018,625.05,1217.4,1005.7,5919.1,1980,68.21,99.034,2446.2,146.44,10083,6018.7,2491.9,1366.5,6082.1,6.021,51.44,961.74,290,37290.71,18.272,366.07,1800.3,1572.6,191,8249,31039.91,112.68
11-07-2018,625,1235.2,1012.1,5926.5,1955.2,67.67,98.623,2444.2,145.2,9986.1,6001.7,2418.4,1365.2,5841.2,5.988,51.78,957.83,290,37030.08,17.475,362.25,1794.6,1584.4,189.27,8249.1,30965.04,110.71
12-07-2018,619.67,1255.4,991.64,5904.5,1990,66.56,98.016,2447.9,144.73,9993.5,5976.4,2401.3,1365.2,6044.7,5.982,51.54,950.01,292.01,36601.71,17.831,360.74,1779.3,1568,190.8,8124.8,31027.1,110.54
13-07-2018,609.98,1244.7,1006.7,5926,1990,67.94,98.408,2480,146.43,10053,5935.3,2422.8,1374.3,5982.9,6.13,51.25,949.99,293.36,36876.97,17.269,361.49,1787.5,1553,190.1,8277.8,31115.77,110.52
16-07-2018,609.98,1244.7,1006.7,5926,1990,67.94,98.408,2480,146.43,10053,5935.3,2422.8,1374.3,5982.9,6.13,51.25,949.99,293.36,36876.97,17.269,361.49,1787.5,1553,190.1,8277.8,31115.77,110.52
17-07-2018,609,1243.7,1024,5966.5,1990,67.84,98.642,2491.7,144.65,10055,5928.2,2498.6,1358.7,6031.5,6.201,51.74,953.68,295,37206.41,17.147,361.74,1798.9,1592.9,191.93,8429.2,31167,112.94
18-07-2018,609.98,1278.8,1017.9,5952.5,1975,68.82,98.466,2497.8,144.87,10069,5967.4,2562.6,1415,6273.9,6.197,51.85,952.27,299,37534.99,17.269,363.68,1833.9,1605.2,191.99,8385.8,30784.75,113.62
19-07-2018,605.21,1290,1019.9,5910.5,1959.1,68.24,98.838,2492.3,145.18,9995,5999.9,2579.3,1411,6226.7,6.162,51.87,949.19,310.28,37368.12,17.147,362.93,1824.5,1635.6,191.86,8512,30711.85,113.24
20-07-2018,608,1306.9,1007.5,5951.1,1959,69.03,99.405,2531.4,147.57,10097,5999.6,2627.9,1438.9,6258.2,6.247,52.65,948.81,316.54,37819.71,17.354,363.29,1844.9,1680.4,192,8490.3,30920.7,113.74
23-07-2018,603,1293.6,1005.3,5951.9,1950,68.62,98.88,2534.3,146.22,10110,6002.4,2654.1,1423.9,6269.7,6.263,52.65,953,311.52,37477.36,17.138,364.07,1848.9,1683.6,191.99,8469.5,30206.45,113.36
24-07-2018,612.43,1324.8,1007.9,5957.8,2001,69.38,99.79,2532.7,146.4,10130,6099.3,2706.5,1415,6410.9,6.253,52.84,987.54,312.32,38546.55,17.204,373.18,1851,1694.2,191.98,8617.2,30167.04,114.27
25-07-2018,610,1308,1013.8,5930.9,2009.1,69.45,99.74,2520.1,142.73,10191,6045.8,2660.1,1400.8,6429.9,6.217,53.1,1014,315.99,38270.43,17.297,369,1836.4,1701.9,192,8565.6,30035.03,113.91
26-07-2018,607.62,1277,1009.2,5912.2,2008.6,68.72,99.95,2513.8,142.62,10197,6045.9,2661.7,1398.6,6541.4,6.216,53,1000,309.01,37711.33,17.569,365.98,1829.6,1722.3,193.98,8598.5,29916.81,113.36
27-07-2018,602.18,1289.7,1008.8,5857.6,2008.5,66.85,98.76,2468.5,139.53,10120,5937.7,2629.9,1361.9,6362.2,6.079,52.78,986.98,308.49,37083.41,17.738,369.67,1778,1683.8,193.3,8598.3,29677.41,111.68
30-07-2018,587.94,1278.9,1007.5,5900,1978.3,66.83,98.49,2517.4,142.91,10124,5977.5,2631.6,1373.3,6430.8,6.159,52.3,984.89,305,37467.04,17.597,372.6,1793,1711.8,192.79,8616.5,29293.19,112.58
31-07-2018,599.69,1299.3,1006.4,5930.7,1978.3,67.75,99.26,2580.3,142.31,10235,6016.8,2657,1375.1,6600.4,6.245,52.57,972.3,303.5,37899.7,17.494,371.16,1798.5,1747.1,191.48,8672.6,30349.3,112.61
1-08-2018,599.89,1298,1006.5,5598.3,1978,67.71,99.79,2572.6,143.49,10231,5992,2673.1,1389.2,6501.3,6.241,52.52,967.58,299.99,38354.73,17.241,371.7,1797.5,1680.1,192,8800,30173.94,111.98
2-08-2018,592.03,1299.9,1006.9,5572.8,1978,67.83,99.57,2566.8,142.14,10135,5980,2656.5,1372.1,6601.4,6.218,52.44,965.27,298.04,38534.5,17.382,373.33,1785.6,1698.6,190,8819.9,30588.7,110.18
3-08-2018,596.03,1289.8,1009.5,5604.4,1980,68.16,99.75,2561.9,144.26,10094,5932,2662.7,1363.6,6779.2,6.236,52.86,962.17,298.14,38878.53,17.522,370.86,1779.5,1675.8,191.5,8809.9,31061.58,111.26
6-08-2018,595.93,1270.7,1000,5580.2,1980,68,100.47,2544.9,141.86,10104,5834.3,2616.7,1357,6572.8,6.232,51.85,960.7,297,38239.78,17.213,367.22,1778.5,1693.7,190.61,8738.1,29862.62,110.33
7-08-2018,596,1284.1,1000,5558.3,1980,66.98,100,2538.4,141.71,10102,5739.3,2583.5,1335.8,6496.7,6.214,51.37,956.08,296.49,38029.47,17.55,363.81,1790.1,1667.2,191,8643.6,29890.21,108.75
8-08-2018,596,1288.9,1005,5549.9,1980,66.65,99.83,2548.4,144.16,10117,5792,2595,1325.8,6382.8,6.207,51.41,952.16,295.2,38232.83,17.522,364.52,1800.4,1639.3,190.89,8650.5,30520.72,106.64
9-08-2018,594.41,1271.1,1002.2,5531.4,1980,66.28,100.1,2545.1,144.04,10030,5688.6,2592.5,1339.9,6204.9,6.14,51.77,935.56,298,38032.08,17.41,363.17,1794.4,1619.9,189.69,8724.5,30464.57,106.43
10-08-2018,585,1246.3,1003.8,5413.3,1980,65.82,100.15,2538.8,143.97,9994.8,5693.4,2569.9,1327,6290,6.066,50.99,925.34,303,38093.78,17.682,361.84,1780,1620.7,188.5,8699.2,30140.44,105.03
13-08-2018,585,1231.1,987.62,5407,1980,65.4,99.94,2505.5,141.54,9979,5533.2,2535.8,1308.6,6191.3,6.019,51.1,920.25,301.81,37477.63,17.475,355.28,1790.2,1601.1,188.51,8678.6,29772.97,103.92
14-08-2018,582.02,1246.6,996.48,5427,1979,65.62,99.9,2555.5,141.68,10108,5484,2592.9,1335.9,6286.7,6.111,51.28,923.79,301.2,38477.9,18.047,360.96,1756.5,1620.1,187.69,8797.2,29606.48,106
15-08-2018,582.02,1246.6,996.48,5427,1979,65.62,99.9,2555.5,141.68,10108,5484,2592.9,1335.9,6286.7,6.111,51.28,923.79,301.2,38477.9,18.047,360.96,1756.5,1620.1,187.69,8797.2,29606.48,106
16-08-2018,593.16,1232.8,999.81,5411.9,1978,65.5,99.7,2515.7,142.1,10204,5415.5,2551,1333.8,6168.9,6.109,51.36,915.99,307.07,37587.13,18.122,359.25,1748.4,1620.6,186.1,8793,29439.98,104.98
17-08-2018,583.29,1249.8,998.98,5404.7,1978,64.95,99.13,2522.1,141.06,10163,5451.1,2543.8,1334.3,6105,6.047,51.27,920.57,312.05,37373.34,17.7,360.06,1751,1604,188.11,8815.3,29438.01,106.01
20-08-2018,588,1246,991.68,5411,1940.8,65.19,99.01,2519.5,141.1,10131,5397.6,2569.7,1337.7,6072.2,6.069,51.24,918,312.49,37379.42,17.757,360.22,1743.1,1622.1,191,8902.9,29313.88,107.03
21-08-2018,595.57,1239,993,5444.3,1939,65.98,98.91,2534.1,142.81,10189,5467.3,2591,1339,6098.6,6.087,51.26,910.15,310.99,37608.85,18.553,358.3,1710.2,1619.3,192,9015.8,29551.31,107.22
22-08-2018,595,1237.7,993,5530.8,1939,66.26,98.43,2562.9,143.71,10295,5507.7,2603.6,1339.7,6180.3,6.066,50.91,916.61,308.9,38614.34,18.928,356.38,1713.2,1648.4,192.9,9015.9,29337.53,106.87
23-08-2018,594.99,1260,996.7,5588.6,1939,66.2,98.69,2565.3,142.07,10269,5499.1,2637.2,1336.5,6088.7,5.995,51.63,914.5,306.42,38410.98,18.74,357.82,1723.2,1658.7,193,9138.1,28641.01,106.49
24-08-2018,586.41,1237.4,984.18,5599.2,1939,66.33,98.65,2572.7,142.26,10301,5450.6,2663.2,1316.8,6119.1,6.016,51.14,905.77,302.04,37989.49,19.2,357.1,1719.8,1656.9,193.5,9108.2,28556.28,105.7
27-08-2018,585.91,1282.3,991.1,5568.5,1939,66.89,98.71,2585,142.68,10329,5556.2,2653.4,1322.1,6206.4,6.028,51.73,892.31,300.54,38687.34,19.237,357.63,1711.8,1669.7,193.27,9263.6,28071.58,105.43
28-08-2018,576.03,1273.3,993,5563.9,1939,66.49,98.95,2626.3,143.32,10387,5571.3,2672.5,1327.9,6210.4,6.024,51.91,880.05,296.08,38678.65,18.9,361.95,1723.3,1651.5,192.97,9231.2,27844.99,105.17
29-08-2018,576.3,1255,989.41,5510.5,1935,66.85,99.06,2637.4,143.23,10454,5597.6,2658.2,1304.4,6140.2,5.944,52.3,900.93,297,38241.52,18.872,360.65,1724.3,1618.5,193.77,9099.9,28159.26,105.68
30-08-2018,590,1265,981.18,5392,1935,66.25,98.2,2642.8,143.2,10466,5556.3,2571.3,1309.1,6093,5.966,52.02,895.33,297.1,37581.91,18.694,361.6,1703.6,1583.9,192.07,8793,27894.24,100.32
31-08-2018,580.02,1246,981.67,5412.8,1934.7,66.54,98.12,2682.8,143.43,10393,5577.5,2622.7,1328.6,6128.4,5.96,52.1,894.27,294.55,37736.6,18.975,365.12,1702.5,1613.7,191.69,8969.6,29028.18,101.14
3-09-2018,584.61,1247.2,981.67,5340,1934.7,66.02,98.08,2665.8,143.4,10245,5456.7,2589.9,1320,6114.4,5.929,52.06,905,295.03,37325.54,19.321,362.03,1725.1,1585.2,191.24,8963.8,28853.81,101.3
4-09-2018,589,1245,977.69,5243.8,1930,65.9,97.1,2620.9,142.07,10245,5304,2480.3,1307.9,6097.4,5.927,51.55,889.09,293,36831.06,18.947,359.87,1703,1520.8,191.53,8794.8,28660.71,98.66
