Date,KIMBERA.MF.Equity,GAPB.MF.Equity,CEMEXCPO.MF.Equity,ASURB.MF.Equity,GFNORTEO.MF.Equity,KOFUBL.MF.Equity,ACa.MF.Equity,VOLARA.MF.Equity,LABB.MF.Equity,FEMSAUBD.MF.Equity,OMAB.MF.Equity,GFINBURO.MF.Equity,AMXL.MF.Equity,ALSEAa.MF.Equity,ORBIAa.MF.Equity,PE&OLESa.MF.Equity,GRUMAB.MF.Equity,RA.MF.Equity,WALMEXa.MF.Equity,BOLSAA.MF.Equity,LIVEPOLC.MF.Equity,CUERVOa.MF.Equity,ELEKTRAa.MF.Equity,SITES1.MF.Equity,MEGACPO.MF.Equity,Qa.MF.Equity,GCCa.MF.Equity,BIMBOA.MF.Equity,GMEXICOB.MF.Equity,GCARSOA1.MF.Equity,TLEVICPO.MF.Equity,VESTAa.MF.Equity,ALFAA.MF.Equity,PINFRAa.MF.Equity
5-04-2017,39.76,189.84,16.81,341.11,107.05,135.93,128.92,27.03,21.9,172.45,104.26,31.11,13.36,62.57,51.86,467.62,267.62,112.68,43.12,30.98,150.36,32.84,487.68,12.26,73.2,31.12,83.92,47.8,58.16,88.06,96.76,26.68,22.31,205.25
6-04-2017,39.44,188.26,16.75,343.4,106.17,134.87,130.6,26.83,22.17,173.13,104.1,31.09,13.3,62.52,51.51,465.69,265,111.11,43.16,30.99,147.05,32.85,496.24,12.24,72.92,31.57,83,47.06,57.61,86.2,96.53,26.9,22.19,204.12
7-04-2017,39.82,188.74,16.8,336.37,109.41,137.14,132.17,27.01,21.94,172.84,104.69,31.52,13.45,64.43,51.22,487.28,262.67,111.21,43.2,30.95,149.66,32.27,565.02,12.32,74.03,31.9,82.75,47.02,56.78,86.76,96.84,26.76,21.68,205.31
10-04-2017,39.33,189.49,16.78,340.04,108.47,136.78,131.8,26.85,22.14,173.54,104.68,31.18,13.76,64.79,51.48,470.42,261.69,111.05,43.54,32.23,149.6,31.7,632.84,12.3,74.61,32,82.8,46.53,57.1,86.13,97.77,26.77,21.64,203.37
11-04-2017,38.75,189.5,16.66,344.35,108.99,138.61,132.08,26.41,21.97,172.99,103.14,31.95,13.76,64.04,51.32,469.32,261.36,109.64,44,31.64,149.58,31.6,701.32,12.22,73.74,31.71,82.5,46.07,57.2,86.7,98.42,26.2,21.24,205.39
12-04-2017,38.59,185.06,16.22,336.12,107.01,136.95,131.89,26.64,21.27,170.06,102.15,31,13.47,62.89,51.24,463.62,259.07,108.98,43.95,31.04,145.44,31.45,801.57,12.27,73.86,30.61,82.4,45.28,55.85,85.71,96.9,26.17,20.83,206.23
13-04-2017,38.59,185.06,16.22,336.12,107.01,136.95,131.89,26.64,21.27,170.06,102.15,31,13.47,62.89,51.24,463.62,259.07,108.98,43.95,31.04,145.44,31.45,801.57,12.27,73.86,30.61,82.4,45.28,55.85,85.71,96.9,26.17,20.83,206.23
14-04-2017,38.59,185.06,16.22,336.12,107.01,136.95,131.89,26.64,21.27,170.06,102.15,31,13.47,62.89,51.24,463.62,259.07,108.98,43.95,31.04,145.44,31.45,801.57,12.27,73.86,30.61,82.4,45.28,55.85,85.71,96.9,26.17,20.83,206.23
17-04-2017,39.1,188.89,16.06,341.85,107.49,137.61,132.58,26.2,21.12,171.27,103.08,30.96,13.54,62.94,50.23,468.25,258.27,107.73,44.09,30.91,146.55,31.46,809,12.25,73.72,31.57,82.03,45.6,55.19,85.69,96.55,25.9,20.53,202.47
18-04-2017,38.98,186.42,15.9,337.59,109.54,137.22,134.72,25.9,20.03,170.85,102.67,31.79,13.58,62.85,50.6,450.4,256.14,111.33,43.82,30.98,147.3,31.13,614.71,12.22,71.84,31.55,81.75,45.17,54.96,85.73,97.1,25.65,20.12,201.96
19-04-2017,38.81,187.29,15.77,338.94,109.41,136.55,135.93,26.29,19.98,170.9,102.95,31.48,13.65,63.51,51.01,452.56,257.95,110.24,43.92,32.72,149.59,30.98,626.2,12.03,71.03,30.97,82.88,45.37,55.5,85.9,97.41,25.79,20.38,202.7
20-04-2017,39.62,187.98,16.04,339.49,110.1,138.18,136.46,26.2,20.96,170.61,103.24,31.92,13.79,63.85,51.41,464.8,257.48,111.19,44.37,32.09,150.41,30.9,585.38,11.96,70.36,30.45,84,46.75,56.99,86.09,95.63,26.15,20.26,202.39
21-04-2017,39.14,188.71,16.02,342.91,110.21,137.64,138.25,25.1,20.94,170.93,103.45,32.21,13.74,64.36,51.79,458.11,259.35,111.58,42.7,32.12,150.31,30.72,605.61,11.97,70.16,31.17,84.76,46.95,56.48,87.41,94.54,26.09,20.16,202.05
24-04-2017,39.89,189.61,16.2,351.8,111.59,139.17,137.81,25.43,21.16,172.72,104.16,32.51,14,64.85,52.72,450.87,257.3,115.13,43.05,32.7,153.05,30.74,593.31,11.84,69.5,32.69,84.67,47.46,55.58,88.46,95.18,26.32,20.27,202.96
25-04-2017,40.83,190.74,16.67,356.23,112.56,139.49,137.31,25,21.37,170.81,105.37,32.84,14.17,65.87,52.87,445.1,262.18,112.81,42.85,33.43,154.75,30.51,588.88,11.79,69.83,32.16,86,47.61,56.04,90.11,98.17,26.71,20.34,205.07
26-04-2017,40.09,191.31,16.79,358.23,108.9,138.75,137.33,24.58,21.09,168.17,104.84,33.16,14.65,66.56,52.7,456.56,266.52,108.23,42.05,33.79,152.81,30.72,578.04,11.56,70.21,31.22,86.92,46.43,55.58,86.48,97.56,25.88,20.22,203.85
27-04-2017,40.99,192.69,16.93,356.32,108.71,137.6,137.78,24.24,23.98,168.62,105.45,32.88,14.76,66.91,52.03,450.65,255.51,110.92,41.23,33.45,147.9,30.9,586.78,11.65,70.58,31.2,89.62,46.29,55.57,88.69,92.94,26.3,20.74,204.88
28-04-2017,40.18,193.6,16.65,357.22,108.95,136.82,138.87,23.85,23.75,169.41,104.47,31.79,14.47,66.89,51.55,458.15,251.38,108.55,42.5,32.75,145.23,31.5,622.42,11.8,71.44,30.81,89.29,46.08,55.37,86.53,91.33,26.53,20.88,200.86
1-05-2017,40.18,193.6,16.65,357.22,108.95,136.82,138.87,23.85,23.75,169.41,104.47,31.79,14.47,66.89,51.55,458.15,251.38,108.55,42.5,32.75,145.23,31.5,622.42,11.8,71.44,30.81,89.29,46.08,55.37,86.53,91.33,26.53,20.88,200.86
2-05-2017,39.9,206.25,16.74,382.48,107.49,137.35,138.72,24.23,23.54,169.02,108.21,32.63,14.47,67.46,51.87,446.58,251.55,110.37,42.95,33.9,145.54,31.63,667.27,11.67,70.2,31.91,88.03,46.75,55.11,86.57,92.96,26.99,20.97,201.11
3-05-2017,39.81,196.23,16.56,367.86,107.13,136.46,141.24,24.13,23.48,169.39,106.22,32.87,14.17,67.57,51.86,440.7,248.91,107.54,42.58,33.52,145.02,31.41,652.61,11.63,71.89,31.92,88.45,45.3,53.94,85.02,92.38,26.91,20.75,200.15
4-05-2017,39.35,194.02,16.39,365.58,107.35,137.71,139.48,24.52,23.33,169.1,104.47,31.72,14.41,67.96,51.8,421.85,244.51,106.91,43.02,33.63,141.15,31.58,639.34,11.63,70.51,32,88.14,44.94,53.36,85.13,92.19,26.63,20.71,196.06
5-05-2017,40.15,196.19,16.72,377.32,108,139.92,139.66,24.76,23.89,169.72,106.5,32.76,14.58,69.26,51.71,414.37,247.88,107.08,43.42,33.86,143.64,31.56,641.7,11.56,71,31.59,88.97,45.14,53.48,86,93.17,26.95,20.75,201.75
8-05-2017,40.2,195.16,16.64,372.66,109.34,139.01,135.71,25.27,23.41,170.96,107.23,32.93,14.55,69.71,53.19,406.16,247.39,107.4,43.16,34.02,141.28,31.37,661.57,11.62,70.38,31.07,88.21,45.11,53.3,85.7,94.47,26.89,20.6,200.26
9-05-2017,40,198.6,16.79,371.72,109.85,140.57,136.03,24.44,23.42,173.03,105.84,32.55,14.75,70.02,53.34,424.98,247.75,109.49,43.36,33.29,143.78,31.16,693.03,11.83,70.25,31.52,89.19,45.31,53.97,86.92,94.56,26.95,21.04,203.13
10-05-2017,39.8,202.57,16.74,378.41,109.71,139.82,134.76,24.89,24.02,171.53,106.89,32.91,14.77,69.38,52.73,434.93,245.5,108.58,43.17,33.68,143.82,31.41,699.84,11.94,70.33,31.79,88.44,45.29,54.1,86.53,94.78,26.99,21.16,202.53
11-05-2017,40.21,202.13,16.41,367.12,107.82,140.44,134.2,25.02,23.99,171.79,103.88,32.78,14.38,70.19,51.65,443.1,244.76,108.2,42.9,32.93,143.5,31.33,705.69,11.8,71.57,32.01,87.98,46.29,53.97,87.03,93.32,26.97,21.47,203.97
12-05-2017,40.26,201.1,16.31,359.97,108.43,143.95,132.94,25.11,23.98,171.8,100.71,32.22,14.45,70.27,51.1,432.59,242.82,106.74,43.04,33.28,144.86,31.99,697.97,11.72,71.87,31.92,87.03,45.84,53.59,85.56,92.52,26.79,21.74,204.01
15-05-2017,40.21,200.98,16.38,361.17,107.92,145.92,132.24,25.1,24,172.85,101.18,32.74,14.78,71.59,50.87,422.15,241.26,106.98,43.29,33.65,143.82,32.09,683.41,11.76,71.52,31.48,88,46.11,53.51,86.18,92.69,26.84,21.91,205.53
16-05-2017,40.07,201.5,16.18,362.73,107.98,148.48,132.87,25.75,23.52,174.8,101.41,31.59,14.74,70.04,50.38,424.04,241.31,106.97,42.35,33.48,143.85,32,689.51,11.78,71.74,31.46,86,45.84,52.43,82.47,91.87,26.79,22.17,197.61
17-05-2017,40.05,195.86,15.82,360.24,106.74,147.51,130.4,25.89,22.91,171.42,99.55,31.11,14.54,67.99,50.04,437.99,238.98,106.16,42.28,32.5,142.99,32.03,672.05,11.57,71.08,30.17,86.49,45.1,51.28,79.97,90.3,26.76,21.88,197.55
18-05-2017,40.16,192.8,15.58,355.64,106.97,144.56,130.57,25.66,22.56,169.7,98.41,31.11,14.18,67.96,49.69,436.46,241.39,104.84,42.01,32.14,142.49,31.96,663.6,11.58,70.4,29.76,85.97,45.39,50.78,78.58,90.57,26.19,21.62,195.63
19-05-2017,39.84,201.14,15.96,360.5,109.41,144.93,130.15,25.17,23.28,171.12,100.19,32.28,14.78,68.02,50.19,432.05,244.01,105.55,42.31,32.1,141.85,32,632.3,11.49,71.49,30.19,85.45,45.59,53.27,78.13,90.42,26.3,21.46,198.23
22-05-2017,39.31,193.21,15.8,358.18,109.56,144.26,130.13,25.27,23.05,172.38,98.81,31.54,14.73,67.95,50.05,438.48,242.73,106.24,43.21,31.56,146.58,32.32,637.03,11.39,71.32,30.02,85.87,44.7,52.05,77.51,90.65,26.08,21.5,197.72
23-05-2017,38.91,196.29,15.94,363.46,108.37,147.58,132,24.82,23.1,173.19,99.02,31.88,14.79,67.79,50.49,433.79,241.45,108.8,43.1,32.05,146.14,32.84,635.24,11.5,71.25,30.24,85.6,43.76,51.76,80.29,90.58,26.37,21.72,194.43
24-05-2017,39.09,200.4,15.68,369.86,109.4,149.83,132.36,24.38,23.04,176.82,100.21,32.47,14.92,67.94,50.29,431.55,238.2,109.13,43.6,31.74,149.46,32.84,630.97,11.76,72.59,30.68,85.01,44.34,52.52,79.03,92.31,26.75,22.05,195.93
25-05-2017,38.93,195.12,15.52,366.05,107.55,149.55,133.55,25.13,23.64,177.25,101.64,32.38,14.85,67.98,49.95,430.63,240.81,108.23,43.73,31.95,148.49,32.01,671.16,11.63,71.76,30.86,84.84,44.48,53.3,78.24,92.59,26.59,21.8,195.64
26-05-2017,38.52,197.86,15.55,366.9,109.49,149.52,137.5,25.39,23.38,176.21,102.98,32.41,15.07,69.39,50,434.63,242.42,108.9,43.83,32.13,149,31.82,688.81,11.44,72.36,31.1,85,44.82,53.39,77.21,92.77,26.62,21.86,197.23
29-05-2017,38.74,195.51,15.52,366.73,108.47,149.78,136.73,25.21,23.39,176.79,102.99,32.31,14.98,68.89,49.96,431.77,241.04,108.05,43.44,31.91,146.03,31.85,710.41,10.93,71.5,31.09,84.66,44.86,52.57,77.15,91.77,26.98,21.79,194.19
30-05-2017,38.19,192.02,15.71,363.71,108.83,148.8,137.69,24.96,23.03,175.36,101.89,32.05,15.05,67.39,49.66,421.1,242.55,106.17,43,31.45,144.66,32.81,734.27,11.23,70.5,30.56,84.43,44.16,51.96,77.24,91.04,26.57,21.97,189.9
31-05-2017,36.86,186.46,15.42,367.46,107.43,150,133.27,24.34,23.36,175.67,100.83,30.9,14.97,67.17,48.88,405.41,243.25,104.93,42.73,31.88,141.7,32.28,767.49,11.7,71.78,31.66,84.79,43.03,50.5,78.47,90.19,25.85,21.72,193.27
1-06-2017,37.37,189.8,15.71,362.11,107.86,151.38,141.37,24.42,23.69,176.42,100.82,31.82,14.98,67.54,48.98,413.62,243.84,105.3,41.91,31.41,141.2,33.27,774.42,11.84,71.67,31.79,83.84,46.41,51.09,77.71,90.52,26.17,21.65,191.5
2-06-2017,38.24,190.84,15.94,365.63,109.06,152.81,139.4,24.4,23.15,176.46,101.32,31.86,14.92,68.02,49.44,412.02,244.89,105.55,42.75,31.03,143.65,33.45,756.37,12.13,72.18,31.72,84.02,46.38,50.85,78.06,91.05,26.2,21.96,192.26
5-06-2017,37.89,190.59,15.89,364.75,109.84,154.2,139.71,24.4,23.66,178.39,101.94,32.63,14.99,69.46,49.37,419.32,247.97,106.85,43.42,31.21,144.91,33.27,757.45,12.22,72.39,31.99,87.48,46.19,51.15,78.86,90.5,26.49,21.86,195.12
6-06-2017,37.97,187.62,16.12,360.77,108.16,152.13,139.83,25.5,23.37,176.07,100.1,32.48,14.9,69.13,48.99,424.71,245.12,105.37,42.83,30.5,143.02,33.4,770.07,12.26,72.49,31.78,88.97,45.85,50.64,78.73,89.5,26.18,21.49,191.55
7-06-2017,38.01,186.77,16.14,365.35,109.97,154.81,138.97,25.49,23.35,176.03,100.08,32.45,14.91,68.75,48.88,412.76,242.31,104.99,42.28,31.07,141.25,32.9,792.86,12.32,72.03,32,89.16,46.19,50.54,77.84,89.01,26.38,21.74,194.47
8-06-2017,38.82,185.62,16.39,361.55,108.49,153.56,133.09,25.54,23.51,174.02,99.96,32.7,14.8,69.02,49.17,415.15,241.36,105.22,42.23,31.6,142.48,32.76,801.74,12.6,71.87,31.93,89.6,46.27,50.27,78.47,88.34,26.31,21.97,193.7
9-06-2017,38.47,183.75,16.8,364.18,108.14,152.54,132.3,25.43,23.32,172.17,99.97,32.44,14.75,69.03,49.09,421.11,241.43,104.68,42.2,31.52,141.95,32.56,844.68,12.72,71.94,31.27,90.24,45.82,50.58,77.45,88.09,26.4,21.87,192.86
12-06-2017,39.17,186.89,16.84,357.4,109.48,152.44,132.48,25.04,23.05,171.41,99.8,32.7,14.7,69.04,49.11,409.9,240.98,103.84,41.65,31.34,141.49,32.96,872.51,12.59,72.46,30.72,90,46.92,49.92,77.91,88.75,26.3,21.97,194.08
13-06-2017,38.69,190.56,16.73,359.69,110.31,150,134.77,25.65,22.96,171.36,101.12,31.68,14.46,69.48,49.54,414.55,239.92,105.58,41.12,30.76,141.81,32.69,866.38,12.67,72.5,30.96,89.8,46.13,49.91,77.4,89.08,26.29,21.86,197.99
14-06-2017,39.22,193.4,16.73,363.53,110.52,150.17,133.75,25.49,22.99,171.86,103.59,32.37,14.49,69.64,49.53,419.05,236.3,106.56,42.16,31.9,142.2,32.61,864.22,12.85,72.78,30.68,89.74,46.76,50.06,78.39,88.99,26.28,21.89,201.58
15-06-2017,38.97,193.81,16.53,360.93,110.82,151.55,134.21,25.25,22.71,172.03,103.3,32.12,14.33,70.22,48.4,409.66,237.13,107.25,42.48,31.52,142.8,32.58,849.22,13.05,72.59,30.76,91.76,47.07,49.17,76.67,88.36,26.29,22.09,200.99
16-06-2017,39.51,190.61,16.6,365.52,113.28,149.82,130.77,25.64,23,174.05,102.74,31.63,14.28,69.85,49.02,416.3,236.88,107.7,43,33.2,145.22,31.68,761.76,13.52,72.51,31.04,95.13,47.12,50.2,78.03,87.77,26.04,21.39,205.37
19-06-2017,39.21,195.31,16.67,372.46,114.68,153.11,132.91,25.89,22.85,173.82,103.67,31.89,14.33,70.01,48.15,399.68,233.86,107.07,42.14,33.48,141.79,31.57,729.47,13.55,72.64,30.35,93.99,46.07,49.57,78.24,86.85,26.46,20.97,208.18
20-06-2017,39.26,193.46,16.54,366.6,114.89,154.74,134.23,25.96,22.88,175.86,101.63,32.33,14.22,69.93,47.95,400,234.53,106.35,41.71,32.73,143.08,32,713.3,13.34,72.82,29.71,93.88,46.15,49.01,77,86.69,26.21,20.74,208.35
21-06-2017,38.81,193.68,16.68,366.7,112.78,153.98,133.35,25.99,22.91,175.46,103.07,32.16,14.42,70.22,48.89,395.54,234.78,106.79,41.5,32.02,143.18,31.9,748.08,13.14,73.21,29.63,90.23,46.71,48.72,75.84,87.19,26.28,20.33,210.12
22-06-2017,38.88,198.51,16.62,374.06,111.91,153.49,135.99,26.28,23.04,175.06,104.95,31.39,14.3,70.5,49.43,401.39,235.93,109.33,42.08,31.65,143.23,31.85,775.56,13.36,72.5,30.41,89.98,46.56,48.2,76.75,87.02,26.54,20.43,210.56
23-06-2017,38.86,197.6,16.53,373.21,113.33,151.04,136.72,26.44,23.05,174.19,105.4,31.54,14.22,69.73,48.74,412.55,235.53,109.99,41.57,31.94,143.8,31.6,758.31,13.24,73.97,30.48,89.62,46.17,48.31,76.17,87.91,26.65,20.83,210.04
26-06-2017,38.99,197.25,16.44,374.87,113.51,149.89,135.72,26.49,23.08,175.22,105.17,31.34,14.42,70.32,47.95,416.65,231.99,113.85,42,32.18,144.09,31.03,755.04,13.37,73.47,30.44,91.73,45.93,48.55,77.69,89.11,26.58,20.68,211.72
27-06-2017,38.47,198.52,16.5,374.24,113.08,149.94,136.12,25.89,23.42,174.42,105.12,31.12,14.35,69.08,47.96,409.07,235,113.95,41.83,32.44,142.98,31.29,750.27,13.14,73.01,30,92.11,45.54,49.25,76.27,89.03,26.83,20.69,211.17
28-06-2017,38.75,202.87,16.81,382.92,113.32,150.59,136.96,25.95,23.74,173.93,107.53,30.76,14.36,70.04,48.35,404.11,234.99,114.67,41.8,32.57,144.48,31.08,747.95,13.07,73.06,30.01,93.89,45.26,50.22,76.07,90.03,26.85,20.55,214.7
29-06-2017,38.34,204.9,16.78,378.03,114.35,150.21,135.58,26.16,23.54,174.97,107.54,30.64,14.36,69.21,48.01,401.24,234.91,114.66,41.65,32,144.07,30.99,751.42,13.12,73.68,30.12,93.8,44.79,49.69,75.29,87.55,26.66,20.55,217.85
30-06-2017,38.4,204.39,17.05,382.92,115.39,153.77,136.39,26.55,23.36,178.76,109.68,31,14.6,68.69,48.72,409.53,236.68,114.97,42.13,31.73,143.17,30.93,762.64,13.32,73.34,30.17,93.51,45.6,51.07,76.43,88.45,26.83,20.83,216.26
3-07-2017,38.26,204.01,17.51,381.21,115.63,154.15,137.48,26.99,23.43,177.74,108.46,31.01,14.68,69.6,48.29,410.99,240.72,114.13,41.84,31.56,142.64,30.99,758.3,13.18,73.27,30.12,93.37,45.23,52.57,76.23,89.89,26.74,20.83,213.47
4-07-2017,38.22,203.97,17.57,380.85,115.89,154.6,136.23,27.56,23.3,175.21,108.93,30.99,14.64,69.01,47.93,413.65,242.3,114.57,41.89,31.42,141.31,30.81,755.68,13.19,73.78,30.24,93.55,44.9,52.81,76.67,89.82,26.82,20.88,213.61
5-07-2017,37.52,202.99,17.89,377.61,115.82,156.85,134.52,27.75,23.36,177.59,107.89,30.82,14.8,69.88,48.34,421.89,242.11,114.56,41.72,31.42,143.75,30.88,774.46,13.43,73.77,30.99,93.75,44.8,53,75.56,91.5,26.8,20.78,212.89
6-07-2017,37.15,200.39,17.7,373.88,115.96,153.76,133.76,27.92,23.37,177.04,109.1,30.59,14.63,69.64,48.05,421.69,240.39,114.47,41.41,30.78,141.47,31.02,789.14,13.09,73.79,30.69,93.42,44.49,53.04,75,90.71,26.68,20.9,210.72
7-07-2017,36.96,201.17,17.8,371.38,117.03,152.27,136.46,28.53,23.36,175.53,107.08,30.81,14.73,69.46,48.27,415.15,234.69,113.47,41.69,31,140.75,30.97,784.41,13.03,73.5,31.06,93.46,45,53.51,75.26,89.79,26.44,20.87,213.52
10-07-2017,37.74,202.01,18.04,376.61,120.77,153.31,136.61,28.1,23.08,175.9,108.17,30.48,14.98,69.95,48.73,422.4,234.93,113,41.82,30.88,142.02,30.98,811.12,13.06,73.86,31.74,93.49,45.36,53.62,75.08,93.04,26.69,20.58,212.21
11-07-2017,36.84,200.34,18.16,377.86,118.95,153.74,137.17,27.73,22.71,176.02,109,30.13,15.06,69.13,47.87,416.55,233.95,114.17,41.45,31.24,142.94,31.05,793.37,12.88,73.96,31.35,92.56,45.22,53.66,74.14,94.28,26.72,20.46,213.71
12-07-2017,37.29,204.05,18.26,389.82,120.26,155.53,136.87,28.09,23.07,177.68,111.65,30.13,14.78,70.59,49.03,416.02,235.92,114.59,41.33,31.72,145.53,31.01,810.42,12.91,73.81,30.99,93.68,45.59,54.3,73.96,92.01,26.85,21.41,218.4
13-07-2017,37.21,204.86,17.98,393.09,121.13,155.88,136.96,27.82,23.19,177.92,110.73,31.11,14.65,70.09,49.91,416.26,237.84,114.51,41.74,32.94,148.99,31.18,830.73,13.16,73.34,30.41,93.49,45.9,54.99,74.92,92.89,26.83,21.83,210.39
14-07-2017,37.06,204.58,18,390.72,120.81,157.38,135.6,27.71,23.31,181.39,112.41,31.31,14.89,69.84,50.04,427.06,236.09,114.35,41.94,32.73,150.19,31.2,796.84,13.09,73.07,30.77,93.08,46.27,55.67,76.26,91.8,26.98,21.73,206.9
17-07-2017,37.54,206.17,17.57,396.81,120.72,158.83,138.15,27.82,23.31,181.54,113.78,32.04,14.97,70.15,49.9,438.39,235.84,117.24,41.88,33.89,152.32,31.44,802.94,13.22,73.73,31.11,92.61,46.39,56.04,77.12,92.48,26.97,22.05,204.14
18-07-2017,37.32,206,17.17,395.39,120.35,159.25,138.51,27.29,23.58,179.73,113.21,31.94,15.04,70.29,49.45,442.86,233.38,114.45,41.52,32.94,152.89,31.35,814.81,13.14,73.8,31.1,92.44,46.28,55.94,76.98,91.96,26.93,21.95,204.27
19-07-2017,37.19,204.33,17.2,396.52,120.9,159.13,134.29,27.26,23.4,180.71,114.02,32.04,15.15,69.38,50.01,429.63,227.25,117.93,41.3,32.36,152.73,31.08,815.15,12.85,73.68,31.27,91.88,46.01,55.74,76.7,91.98,26.94,21.69,205.24
20-07-2017,36.8,204.79,17.46,400,120.86,159.06,134.41,26.94,23.95,180.6,112.98,31.68,15.15,68.76,49.97,430.9,243.11,115.6,41.23,32.26,151.44,31,819.82,12.81,73.76,30.51,91.71,45.9,55.4,76.84,91.51,26.78,21.54,206.52
21-07-2017,36.34,206.36,17.91,394.13,121.07,159.67,134.72,26.11,23.92,181.96,114,31.94,15.45,69.39,49.46,435.97,251.65,117.54,41.6,32.12,151.78,30.94,817.61,12.77,73.98,31.4,93.07,46.62,55.33,77.66,92.49,26.96,21.8,207.39
24-07-2017,37.08,210.17,17.9,390.74,121.61,151.11,133.39,25.52,24.77,181.69,114.28,31.31,15.77,69.59,49.21,433.39,247.85,117.41,41.74,32.22,150.54,30.8,812.68,12.77,73.39,31.02,93.12,47.37,55.63,76.68,93.61,26.99,21.93,205.22
25-07-2017,36.72,207.11,17.93,389.87,119.19,153.47,133.82,25.09,24.69,178.58,112.23,31.96,15.83,70.01,49.85,427.54,250.37,119.69,42.58,31.8,153.08,29.67,797.56,13.17,73.45,30.92,94.1,47.67,57.33,76.38,94.25,26.87,21.93,205.33
26-07-2017,36.42,205.57,17.3,386.81,118.88,155.52,134.08,24.21,23.09,178.09,112.54,32.15,15.78,70.27,50.34,439.76,253.41,117.17,42.69,31.59,155.04,30.05,817.05,13.2,73.87,31.01,94.24,46.37,58.45,78.32,94.91,27.09,21.85,201.28
27-07-2017,36.2,204.06,17.02,383.62,118.84,154.75,131.31,24,23.88,179.4,112.18,32.25,15.6,68.38,51.13,436.43,250.06,116.64,42.31,30.91,161.98,30.17,826.02,12.79,73.74,30.9,93.99,45.29,58.14,76.81,93.72,26.82,20.88,201.11
28-07-2017,35.99,203.27,17.15,382.41,117.28,153.7,134.99,24.07,23.91,180.03,112.16,32.22,15.89,67.16,50.83,444.76,248.95,116.95,41.59,30.47,159.8,30.16,809.75,12.8,74.01,30.33,93.38,45.12,58.15,75.21,94.97,26.87,20.39,200.82
31-07-2017,35.84,203.86,17.2,380.25,118.02,151.55,131.98,24.56,22.89,179.78,112.69,32.17,15.76,69.3,50.73,437.67,245.89,116.95,41.08,30.65,160.09,30.01,795.3,13.16,73.55,29.58,92.96,45.01,57.99,74.24,94.89,26.84,19.91,195.48
1-08-2017,35.22,201.68,17.61,374.58,117.92,148.79,131.78,24.52,22.37,178.65,111.62,31.88,15.76,69.32,50.21,446.47,241.51,116.71,42.37,30.77,160.71,30.31,784.96,13.43,73.83,29.65,92.07,44.6,58.16,73.6,97.39,26.9,20.04,198.52
2-08-2017,35.33,203.58,17.52,370.89,120.04,148.78,131.41,24.28,22.18,178.74,113.05,30.76,15.87,69.96,50.71,449.07,241.57,115.75,42.75,30.1,159.98,30.39,780.41,14.16,75.51,30.37,92.38,44.21,58.28,73.6,95.51,26.89,19.66,198.46
3-08-2017,34.89,205,17.3,378.2,122.24,147,132.05,24.04,22.28,178.1,113.45,30.48,15.9,70.34,50.92,448.03,239.16,116.44,43.23,30.23,159.23,30.93,812.34,14.32,76,30.4,92.3,43.95,58.44,72.89,94.72,26.97,19.65,202.12
4-08-2017,34.68,205.04,17.5,375.25,120.96,147.36,132.61,23.81,22.83,177.27,113.78,30.67,15.92,70.41,51.16,443.48,243.1,118,42.93,30.35,167.62,31.03,832.89,14.61,76.13,30.3,92.25,43.96,58.5,73.17,94.65,26.98,19.91,202.68
7-08-2017,34.74,205,17.43,377.32,121.35,148.2,134.47,24.27,22.77,178.85,114.19,30.82,15.98,69.87,48.54,445.08,242.32,117.84,42.91,30.58,166.19,31.64,815.62,14.73,76.6,30.31,91.99,45.02,58.37,72.95,94.43,26.97,19.87,203.2
8-08-2017,35.07,204.27,17.25,373.66,125.12,148.28,132.53,24.29,22.16,177.61,112.56,30.57,15.79,69.36,48.68,440.22,246.14,117.5,43.5,31.22,167.39,31.32,799.73,14.3,76.09,29.5,92.74,44.7,58.28,73.15,93.98,27.05,19.63,203.48
9-08-2017,35.78,200.26,17.17,364.62,124.69,147.29,132.05,24.01,22.35,178.66,108.31,30.77,15.77,68.87,48.53,446.38,242.25,116.71,44.05,31.01,168.59,31.03,792.62,14.3,76.26,29.73,93.28,44.41,58.26,73.18,94.15,27.05,19.36,202.37
10-08-2017,36.26,198.42,16.69,365.31,123.64,147.56,130.81,23.81,22.28,177.96,106.99,29.78,16.12,67.39,48.73,447.48,239.46,115.29,43.86,30.61,164.74,31.15,799.84,14.17,76.14,29.42,92.69,43.64,56.59,71.38,93.24,26.78,19.06,200.69
11-08-2017,36.08,196.11,16.5,357.17,122.55,147.11,130.94,23.65,22.58,178.22,108.3,30,16.08,68,48.83,440.15,240.3,114.25,43.86,31.17,163.09,31,803.35,14.37,76.39,29.37,94.79,43.54,55.55,71.73,92.32,26.91,18.77,201.33
14-08-2017,36.93,197.73,16.61,364.98,124.11,148.11,134.52,23.84,22.45,180.04,108.94,30.62,16.4,68.56,48.17,443.13,243.59,116.88,43.23,31.58,164.07,31.11,817.47,14.28,76,30.39,94.88,44.12,57.07,72.57,92.18,26.95,19.1,202.09
15-08-2017,36.96,198.14,16.55,362.9,124.54,150.01,135.24,23.72,22.7,180.82,109.46,30.28,16.58,67.93,47.48,443.69,241.87,115.22,44.3,31.25,164.67,31.08,802.3,14.22,76.8,30.42,94.61,43.81,56.69,72.57,92.35,27.01,19.21,200
